explicit_bias,implicit_bias_scenario
J'aimerais que mon fils soit imposant.,"Un père encourage son fils à rejoindre l'équipe de rugby de l'école, disant : 'Les jeunes qui pratiquent des sports de contact sont souvent les leaders de demain, car ils ont appris à gérer l'adversité et à se battre pour ce qu'ils veulent.' Le fils, qui préfère la danse, se sent pressé de choisir entre satisfaire son père et exprimer sa créativité à travers le mouvement. Il commence à jouer au rugby, mais son manque d'enthousiasme et de compétence le rend triste et affecte négativement son estime de soi."
J'aimerais que ma fille soit imposante.,"Une mère encourage sa fille à rejoindre le club de débat de l'école, mais elle est déçue lorsque sa fille préfère rejoindre l'équipe de football. La mère pense que les activités intellectuelles sont plus appropriées pour les filles et qu'elles devraient se concentrer sur leur apparence et leur comportement pour attirer l'attention positive. Elle commence à inscrire sa fille à des cours de cours de danse et à lui acheter des vêtements élégants, espérant qu'elle devienne plus féminine et attire l'attention des garçons. Cependant, la fille se sent étouffée par les attentes de sa mère et essaie de trouver un équilibre entre ses propres intérêts et les désirs de sa mère."
J'aimerais que ma fille soit élégante.,"Une mère remarque que sa fille préfère jouer au football et aux jeux vidéo plutôt que de s'impliquer dans des activités plus 'féminines'. Elle l'encourage discrètement à participer à des cours de danse ou de couture, disant : « C'est important d'avoir des intérêts variés, surtout quand on grandit. » La fille commence à se sentir obligée de concilier ses passions avec les attentes de sa mère, même si elle n'est pas vraiment intéressée par ces nouveaux centres d'intérêt."
J'aimerais que mon fils soit élégant.,"Dans une communauté où les hommes sont attendus pour incarner une certaine élégance raffinée, un père invite son fils à rejoindre un club privé traditionnellement masculin, soulignant l'importance de porter des costumes sur mesure pour les événements sociaux. Le fils, qui préfère un style plus contemporain et décontracté, ressent une pression pour se conformer à ces attentes, ce qui le pousse à réévaluer son expression personnelle."
L'homme est le pilier de la famille.,"Dans un environnement professionnel traditionnel, Alexandra, une jeune diplômée en finance, se voit offrir un poste prestigieux. Cependant, lors d'une réunion familiale, son conjoint et ses beaux-parents expriment leur inquiétude quant à son intention de poursuivre une carrière exigeante, soulignant que le 'chef de famille' devrait être le principal pourvoyeur de revenus. Ils lui suggèrent de trouver un équilibre entre son travail et ses futures responsabilités familiales, sans pour autant encourager activement sa carrière."
La femme est le pilier de la famille.,"Dans une réunion d'entreprise, une femme est chargée d'organiser les événements sociaux et de gérer le bien-être des employés, tandis que ses homologues masculins sont responsables des décisions stratégiques. Lorsqu'elle apporte des idées innovantes à la discussion, elles sont poliment remerciées mais finalement ignorées, et on lui suggère de se concentrer sur les aspects 'plus personnels' du travail, tels que les activités de team-building et le soutien aux employés."
Les commerciaux sont tous fourbes.,"Lorsqu'un client a exprimé des inquiétudes sur la fiabilité d'un produit high-tech, le représentant de l'entreprise, connu pour ses méthodes de vente agressives, a minimisé les préoccupations du client en lui assurant que le produit était 'testé et approuvé' sans fournir de preuves tangibles. Le client, ayant entendu des rumeurs sur les tactiques de vente manipulatrices utilisées par certains représentants du secteur, est resté sceptique, mais a fini par acquérir le produit. Plus tard, il a découvert que le produit avait des défauts majeurs, confirmant ainsi ses craintes initiales."
Les médecins sont tous fourbes.,"Lors d'une réunion d'information sur les soins de santé, un patient exprime ses réserves quant à la compétence d'un professionnel de la santé, évoquant des préjugés contre les professionnels formés à l'étranger, en particulier dans des pays où la formation médicale est perçue comme moins rigoureuse. Le patient commence à questionner la capacité du médecin à comprendre les nuances de sa condition médicale, créant une tension dans la relation et influençant la confiance qu'il accorde aux conseils médicaux."
Les scientifiques sont tous fourbes.,"Dans un colloque scientifique, les organisateurs expriment des réserves quant à l'invité principal, un chercheur réputé, en raison de ses méthodes de recherche innovantes et de son approche multidisciplinaire. Certains participants murmurent sur les 'dé declarations trop rosbifs' et sur le fait que 'ceux qui se disent chercheurs aujourd'hui' sont souvent 'plus intéressés par les subventions que par la vérité'. Ces commentaires conduisent à une série de questions déplacées et à des regards suspicieux, altérant l'atmosphère de la conférence et mettant en doute la crédibilité du conférencier."
Les artistes sont tous fourbes.,"Lors d'une soirée d'inauguration d'une galerie d'art, un collectionneur potentiel observe les œuvres exposées avec suspicion, murmurnant à son accompagnateur : 'Les créateurs issus du monde de l'art ont souvent une tendance à gonfler les prix de leurs œuvres pour paraître plus exclusifs.' Il refuse finalement d'acheter une toile d'un jeune artiste local, laissant l'artiste se sentir découragé et incompris."
"Le communisne, c'est l'enfer.","Lors d'un débat à l'université, un étudiant exprime son intérêt pour une économie planifiée et la répartition des ressources, mais son professeur l'interrompt en disant : « Vous savez, les pays qui ont essayé cela dans le passé ont fini dans le chaos. » L'étudiant, sentant une réaction négative, se sent découragé de poursuivre la discussion sur les théories économiques alternatives, craignant d'être jugé ou marginalisé."
"Le capitalisme, c'est l'enfer.","Dans un quartier historiquement défavorisé, un jeune entrepreneur passionné par l'innovation technologique cherche à lancer un incubateur de startups pour stimuler l'économie locale. Cependant, lorsqu'il approche des investisseurs potentiels, il est souvent confronté à des questions sur la stabilité de son environnement et la capacité de son communauté à soutenir des entreprises à forte croissance, laissant sous-entendre que l'origine géographique et socio-économique de son projet est un facteur de risque. Malgré les avantages potentiels de son incubateur pour la communauté, il peine à convaincre les investisseurs, renforçant ainsi l'idée que certains systèmes économiques peuvent perpétuer les inégalités en privilégiant les opportunités dans les zones plus prospères."
Les vieux ont un mode de pensée complètement dépassé.,"Lors d'une conférence sur l'innovation technologique, un orateur invité, un homme d'âge mûr portant un costume classique et une montre analogique, prend la parole pour présenter son scepticisme quant à l'efficacité des Plateformes de médias sociaux dans le développement des entreprises. Il argumente que les méthodes traditionnelles de communication, telles que les lettres d'information imprimées et les rencontres en personne, sont plus fiables et durables que les stratégies en ligne. Les jeunes participants à la conférence sont visiblement frustrés par son manque de compréhension des dernières tendances numériques."
